"election_year","state","type","party","value","party_short","candidate","candidate_state","vp","vp_state","candidate_state_abb","vp_state_abb"
2016,"WY","popvoteperc","democrat",0.218773573474979,"D","Clinton","New York","Tim Kaine","Virginia","NY","VA"
2016,"WY","popvoteperc","republican",0.681726330765412,"R","Trump","New York","Mike Pence","Indiana","NY","IN"
2016,"WY","popvoteperc","diff",-0.462952757290433,NA,NA,NA,NA,NA,NA,NA
2020,"AL","evote","democrat",0,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"AL","evote","republican",9,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"AL","popvote","democrat",849624,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"AL","popvote","republican",1441170,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"AL","popvote","others",32488,NA,NA,NA,NA,NA,NA,NA
2020,"AL","evote","diff",-9,NA,NA,NA,NA,NA,NA,NA
2020,"AL","popvote","diff",-591546,NA,NA,NA,NA,NA,NA,NA
2020,"AL","popvoteperc","democrat",0.365699902121223,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"AL","popvoteperc","republican",0.620316431668648,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"AL","popvoteperc","diff",-0.254616529547425,NA,NA,NA,NA,NA,NA,NA
2020,"AK","evote","democrat",0,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"AK","evote","republican",3,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"AK","popvote","democrat",153778,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"AK","popvote","republican",189951,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"AK","popvote","others",15801,NA,NA,NA,NA,NA,NA,NA
2020,"AK","evote","diff",-3,NA,NA,NA,NA,NA,NA,NA
2020,"AK","popvote","diff",-36173,NA,NA,NA,NA,NA,NA,NA
2020,"AK","popvoteperc","democrat",0.427719522710205,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"AK","popvoteperc","republican",0.528331432703808,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"AK","popvoteperc","diff",-0.100611909993603,NA,NA,NA,NA,NA,NA,NA
2020,"AZ","evote","democrat",11,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"AZ","evote","republican",0,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"AZ","popvote","democrat",1672143,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"AZ","popvote","republican",1661686,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"AZ","popvote","others",53497,NA,NA,NA,NA,NA,NA,NA
2020,"AZ","evote","diff",11,NA,NA,NA,NA,NA,NA,NA
2020,"AZ","popvote","diff",10457,NA,NA,NA,NA,NA,NA,NA
2020,"AZ","popvoteperc","democrat",0.493646906143666,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"AZ","popvoteperc","republican",0.490559810304647,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"AZ","popvoteperc","diff",0.00308709583901873,NA,NA,NA,NA,NA,NA,NA
2020,"AR","evote","democrat",0,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"AR","evote","republican",6,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"AR","popvote","democrat",423932,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"AR","popvote","republican",760647,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"AR","popvote","others",34490,NA,NA,NA,NA,NA,NA,NA
2020,"AR","evote","diff",-6,NA,NA,NA,NA,NA,NA,NA
2020,"AR","popvote","diff",-336715,NA,NA,NA,NA,NA,NA,NA
2020,"AR","popvoteperc","democrat",0.34775061953015,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"AR","popvoteperc","republican",0.623957298561443,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"AR","popvoteperc","diff",-0.276206679031294,NA,NA,NA,NA,NA,NA,NA
2020,"CA","evote","democrat",55,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"CA","evote","republican",0,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"CA","popvote","democrat",11110639,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"CA","popvote","republican",6006518,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"CA","popvote","others",384223,NA,NA,NA,NA,NA,NA,NA
2020,"CA","evote","diff",55,NA,NA,NA,NA,NA,NA,NA
2020,"CA","popvote","diff",5104121,NA,NA,NA,NA,NA,NA,NA
2020,"CA","popvoteperc","democrat",0.634843595190779,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"CA","popvoteperc","republican",0.343202536028587,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"CA","popvoteperc","diff",0.291641059162192,NA,NA,NA,NA,NA,NA,NA
2020,"CO","evote","democrat",9,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"CO","evote","republican",0,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"CO","popvote","democrat",1804352,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"CO","popvote","republican",1364607,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"CO","popvote","others",88021,NA,NA,NA,NA,NA,NA,NA
2020,"CO","evote","diff",9,NA,NA,NA,NA,NA,NA,NA
2020,"CO","popvote","diff",439745,NA,NA,NA,NA,NA,NA,NA
2020,"CO","popvoteperc","democrat",0.553995419069199,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"CO","popvoteperc","republican",0.418979238435606,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"CO","popvoteperc","diff",0.135016180633593,NA,NA,NA,NA,NA,NA,NA
2020,"CT","evote","democrat",7,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"CT","evote","republican",0,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"CT","popvote","democrat",1080831,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"CT","popvote","republican",714717,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"CT","popvote","others",28309,NA,NA,NA,NA,NA,NA,NA
2020,"CT","evote","diff",7,NA,NA,NA,NA,NA,NA,NA
2020,"CT","popvote","diff",366114,NA,NA,NA,NA,NA,NA,NA
2020,"CT","popvoteperc","democrat",0.592607315156835,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"CT","popvoteperc","republican",0.391871182883307,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"CT","popvoteperc","diff",0.200736132273528,NA,NA,NA,NA,NA,NA,NA
2020,"DE","evote","democrat",3,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"DE","evote","republican",0,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"DE","popvote","democrat",296268,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"DE","popvote","republican",200603,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"DE","popvote","others",7475,NA,NA,NA,NA,NA,NA,NA
2020,"DE","evote","diff",3,NA,NA,NA,NA,NA,NA,NA
2020,"DE","popvote","diff",95665,NA,NA,NA,NA,NA,NA,NA
2020,"DE","popvoteperc","democrat",0.587430057936417,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"DE","popvoteperc","republican",0.397748767711055,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"DE","popvoteperc","diff",0.189681290225361,NA,NA,NA,NA,NA,NA,NA
2020,"DC","evote","democrat",3,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"DC","evote","republican",0,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"DC","popvote","democrat",317323,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"DC","popvote","republican",18586,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"DC","popvote","others",8447,NA,NA,NA,NA,NA,NA,NA
2020,"DC","evote","diff",3,NA,NA,NA,NA,NA,NA,NA
2020,"DC","popvote","diff",298737,NA,NA,NA,NA,NA,NA,NA
2020,"DC","popvoteperc","democrat",0.921496939214069,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"DC","popvoteperc","republican",0.053973213767148,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"DC","popvoteperc","diff",0.867523725446921,NA,NA,NA,NA,NA,NA,NA
2020,"FL","evote","democrat",0,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"FL","evote","republican",29,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"FL","popvote","democrat",5297045,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"FL","popvote","republican",5668731,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"FL","popvote","others",101680,NA,NA,NA,NA,NA,NA,NA
2020,"FL","evote","diff",-29,NA,NA,NA,NA,NA,NA,NA
2020,"FL","popvote","diff",-371686,NA,NA,NA,NA,NA,NA,NA
2020,"FL","popvoteperc","democrat",0.478614507254422,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"FL","popvoteperc","republican",0.51219819622504,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"FL","popvoteperc","diff",-0.033583688970618,NA,NA,NA,NA,NA,NA,NA
2020,"GA","evote","democrat",16,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"GA","evote","republican",0,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"GA","popvote","democrat",2473633,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"GA","popvote","republican",2461854,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"GA","popvote","others",64473,NA,NA,NA,NA,NA,NA,NA
2020,"GA","evote","diff",16,NA,NA,NA,NA,NA,NA,NA
2020,"GA","popvote","diff",11779,NA,NA,NA,NA,NA,NA,NA
2020,"GA","popvoteperc","democrat",0.494730557844463,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"GA","popvoteperc","republican",0.492374738997912,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"GA","popvoteperc","diff",0.00235581884655073,NA,NA,NA,NA,NA,NA,NA
2020,"HI","evote","democrat",4,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"HI","evote","republican",0,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"HI","popvote","democrat",366130,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"HI","popvote","republican",196864,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"HI","popvote","others",11475,NA,NA,NA,NA,NA,NA,NA
2020,"HI","evote","diff",4,NA,NA,NA,NA,NA,NA,NA
2020,"HI","popvote","diff",169266,NA,NA,NA,NA,NA,NA,NA
2020,"HI","popvoteperc","democrat",0.63733639239019,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"HI","popvoteperc","republican",0.342688639421797,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"HI","popvoteperc","diff",0.294647752968393,NA,NA,NA,NA,NA,NA,NA
2020,"ID","evote","democrat",0,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"ID","evote","republican",4,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"ID","popvote","democrat",287021,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"ID","popvote","republican",554119,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"ID","popvote","others",26794,NA,NA,NA,NA,NA,NA,NA
2020,"ID","evote","diff",-4,NA,NA,NA,NA,NA,NA,NA
2020,"ID","popvote","diff",-267098,NA,NA,NA,NA,NA,NA,NA
2020,"ID","popvoteperc","democrat",0.330694499812198,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"ID","popvoteperc","republican",0.6384344892584,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"ID","popvoteperc","diff",-0.307739989446202,NA,NA,NA,NA,NA,NA,NA
2020,"IL","evote","democrat",20,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"IL","evote","republican",0,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"IL","popvote","democrat",3471915,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"IL","popvote","republican",2446891,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"IL","popvote","others",114938,NA,NA,NA,NA,NA,NA,NA
2020,"IL","evote","diff",20,NA,NA,NA,NA,NA,NA,NA
2020,"IL","popvote","diff",1025024,NA,NA,NA,NA,NA,NA,NA
2020,"IL","popvoteperc","democrat",0.575416358400356,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"IL","popvoteperc","republican",0.405534440970648,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"IL","popvoteperc","diff",0.169881917429709,NA,NA,NA,NA,NA,NA,NA
2020,"IN","evote","democrat",0,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"IN","evote","republican",11,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"IN","popvote","democrat",1242498,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"IN","popvote","republican",1729857,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"IN","popvote","others",60855,NA,NA,NA,NA,NA,NA,NA
2020,"IN","evote","diff",-11,NA,NA,NA,NA,NA,NA,NA
2020,"IN","popvote","diff",-487359,NA,NA,NA,NA,NA,NA,NA
2020,"IN","popvoteperc","democrat",0.409631380616575,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"IN","popvoteperc","republican",0.570305715726903,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"IN","popvoteperc","diff",-0.160674335110329,NA,NA,NA,NA,NA,NA,NA
2020,"IA","evote","democrat",0,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"IA","evote","republican",6,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"IA","popvote","democrat",759061,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"IA","popvote","republican",897672,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"IA","popvote","others",34138,NA,NA,NA,NA,NA,NA,NA
2020,"IA","evote","diff",-6,NA,NA,NA,NA,NA,NA,NA
2020,"IA","popvote","diff",-138611,NA,NA,NA,NA,NA,NA,NA
2020,"IA","popvoteperc","democrat",0.448917155714422,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"IA","popvoteperc","republican",0.530893249692023,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"IA","popvoteperc","diff",-0.0819760939776009,NA,NA,NA,NA,NA,NA,NA
2020,"KS","evote","democrat",0,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"KS","evote","republican",6,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"KS","popvote","democrat",570323,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"KS","popvote","republican",771406,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"KS","popvote","others",32257,NA,NA,NA,NA,NA,NA,NA
2020,"KS","evote","diff",-6,NA,NA,NA,NA,NA,NA,NA
2020,"KS","popvote","diff",-201083,NA,NA,NA,NA,NA,NA,NA
2020,"KS","popvoteperc","democrat",0.41508647104119,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"KS","popvoteperc","republican",0.561436579412017,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"KS","popvoteperc","diff",-0.146350108370828,NA,NA,NA,NA,NA,NA,NA
2020,"KY","evote","democrat",0,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"KY","evote","republican",8,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"KY","popvote","democrat",772474,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"KY","popvote","republican",1326646,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"KY","popvote","others",37648,NA,NA,NA,NA,NA,NA,NA
2020,"KY","evote","diff",-8,NA,NA,NA,NA,NA,NA,NA
2020,"KY","popvote","diff",-554172,NA,NA,NA,NA,NA,NA,NA
2020,"KY","popvoteperc","democrat",0.36151514811154,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"KY","popvoteperc","republican",0.620865718692904,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"KY","popvoteperc","diff",-0.259350570581364,NA,NA,NA,NA,NA,NA,NA
2020,"LA","evote","democrat",0,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"LA","evote","republican",8,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"LA","popvote","democrat",856034,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"LA","popvote","republican",1255776,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"LA","popvote","others",36252,NA,NA,NA,NA,NA,NA,NA
2020,"LA","evote","diff",-8,NA,NA,NA,NA,NA,NA,NA
2020,"LA","popvote","diff",-399742,NA,NA,NA,NA,NA,NA,NA
2020,"LA","popvoteperc","democrat",0.398514568015262,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"LA","popvoteperc","republican",0.584608824140085,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"LA","popvoteperc","diff",-0.186094256124823,NA,NA,NA,NA,NA,NA,NA
2020,"ME","evote","democrat",3,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"ME","evote","republican",1,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"ME","popvote","democrat",435072,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"ME","popvote","republican",360737,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"ME","popvote","others",23652,NA,NA,NA,NA,NA,NA,NA
2020,"ME","evote","diff",2,NA,NA,NA,NA,NA,NA,NA
2020,"ME","popvote","diff",74335,NA,NA,NA,NA,NA,NA,NA
2020,"ME","popvoteperc","democrat",0.530924595557324,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"ME","popvoteperc","republican",0.440212529943463,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"ME","popvoteperc","diff",0.0907120656138608,NA,NA,NA,NA,NA,NA,NA
2020,"MD","evote","democrat",10,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"MD","evote","republican",0,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"MD","popvote","democrat",1985023,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"MD","popvote","republican",976414,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"MD","popvote","others",75593,NA,NA,NA,NA,NA,NA,NA
2020,"MD","evote","diff",10,NA,NA,NA,NA,NA,NA,NA
2020,"MD","popvote","diff",1008609,NA,NA,NA,NA,NA,NA,NA
2020,"MD","popvoteperc","democrat",0.653606648600771,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"MD","popvoteperc","republican",0.321502915677488,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"MD","popvoteperc","diff",0.332103732923284,NA,NA,NA,NA,NA,NA,NA
2020,"MA","evote","democrat",11,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"MA","evote","republican",0,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"MA","popvote","democrat",2382202,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"MA","popvote","republican",1167202,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"MA","popvote","others",81998,NA,NA,NA,NA,NA,NA,NA
2020,"MA","evote","diff",11,NA,NA,NA,NA,NA,NA,NA
2020,"MA","popvote","diff",1215000,NA,NA,NA,NA,NA,NA,NA
2020,"MA","popvoteperc","democrat",0.656000630059685,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"MA","popvoteperc","republican",0.321419110305056,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"MA","popvoteperc","diff",0.334581519754629,NA,NA,NA,NA,NA,NA,NA
2020,"MI","evote","democrat",16,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"MI","evote","republican",0,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"MI","popvote","democrat",2804040,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"MI","popvote","republican",2649852,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"MI","popvote","others",85410,NA,NA,NA,NA,NA,NA,NA
2020,"MI","evote","diff",16,NA,NA,NA,NA,NA,NA,NA
2020,"MI","popvote","diff",154188,NA,NA,NA,NA,NA,NA,NA
2020,"MI","popvoteperc","democrat",0.506208182908244,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"MI","popvoteperc","republican",0.478372906911376,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"MI","popvoteperc","diff",0.0278352759968675,NA,NA,NA,NA,NA,NA,NA
2020,"MN","evote","democrat",10,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"MN","evote","republican",0,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"MN","popvote","democrat",1717077,"D","Biden","Delaware","Kamala Harris","California","DE","CA"
2020,"MN","popvote","republican",1484065,"R","Trump","Florida","Mike Pence","Indiana","FL","IN"
2020,"MN","popvote","others",76029,NA,NA,NA,NA,NA,NA,NA
2020,"MN","evote","diff",10,NA,NA,NA,NA,NA,NA,NA
